docid,lat,lng,lat,lng,level_2,name,business_status,address,types,user_ratings_total,#charging_stations,comments,avg_rating
39782,40.20291197,-76.01592767,40.2027516,-76.016138,707,Blink Charging Station,OPERATIONAL,"1350 Reading Rd, Denver, PA 17517, USA","point_of_interest, establishment",2,2,10.24.2022 I don't have electricity vehicles so 2 star. I was asking some people it's cheaper than gas...lol but vehicles costly than gas vehical..0 stars actually. The station is out of service for repair…for weeks now.,1.5
39783,29.736983,-95.46465,29.736983,-95.46465,3224,Tesla Supercharger,OPERATIONAL,"Houston Galleria, 5085 Westheimer Rd, Houston, TX 77056, USA","point_of_interest, establishment",16,5,Very hard to find but supercharging exists! Entered garage through West Alabama (small entrance right after Banana Republic door) and you have to go down a level to LL2 to get to the superchargers since LL1 only has demoLL2 for sure. When you see the demo cars take a right and go down one more level.  This was tricky to find but they are here.04/03/2023 You have to go down into the underground parking lot to find the chargers.  Never had to wait to charge here.Location filled with demo vehicles. No where to charge. Needs to be removed off charging locations. Very inconvenient.It’s on LL2 (Level below destination chargers),3.4
39813,40.875421459966,-73.8939407447884,40.8753891,-73.8938653,1118,FLO Charging Station,OPERATIONAL,"2 Bedford Park Blvd W, Bronx, NY 10468, USA","point_of_interest, establishment",1,1,There are 6 stations,4.0
39815,30.5097088,-97.687751,30.5096561,-97.6877642,627,Tesla Supercharger,OPERATIONAL,"110 N Interstate Hwy 35, Round Rock, TX 78681, USA","point_of_interest, establishment",67,5,"My go-to Supercharger when visiting the Round Rock area.  It's a little hard to get into with the construction, but that will clear soon.  It's located between the McDonald's, Cold Stone Creamery, and Freddy's Custard.  There are 16 spots that charge up to 250kW.  I've come here several times and it's usually no more than 50-75% full and have always had fast, consistent charging speeds.  There's plenty of shops in the area to grab a bite, drink, or do some casual shopping.  Last few times I stopped by, the McDonald's interior dining area was closed, but there's several small eateries if you want to sit down or use the restroom.Usually pretty empty at nights but, conveniently right off 35. There's construction going on right now though, so, go slow. You can't make a left going west off 620 anymore10 plus Tesla Superchargers directly off 35. Chargers are conveniently located near several fast food restaurants which makes ease to grab a quick bite to eat and to use the bathroom super easy.There's construction around the parking lot and entrance so it's a bit chaotic there, but there are lots of food, drinks, and bathrooms within walking distance. And now we get to Tesla Cache!Great place to charge. Even a few visitors while charging to make the time dissappear.",5.0
39816,25.598316,-80.371655,25.5983279,-80.3716247,6099,Tesla Supercharger,OPERATIONAL,"11101 SW 184th St, Cutler Bay, FL 33157, USA","point_of_interest, establishment",7,5,"Insanely fast and first handicapped spot I’ve seen and we have taken many cross country road trips! Great idea to have here! In a Wawa lot and the Wawa was clean and staff friendly.Rental car from Budget, plug and charge. From 36% to 80% in 20 minutes. Thanks Tesla.Clean and Fast.GreatSuper fast ⚡️😎",5.0
39862,45.767694,-84.733526,45.767681,-84.733597,14115,ChargePoint Charging Station,OPERATIONAL,"1080 S Nicolet St, Mackinaw City, MI 49701, USA","point_of_interest, establishment",5,5,"The charging station was slow and expensive. It worked at least but that's about the best thing I could say about this station. Unfortunately there are no other fast charges in the area for non-tesla cars. If you are there to gamble at the casino this might be convenient.RIPOFF!! 9/4/22 update: changed their pricing, now it's $1.99 to connect, .48/kwhr and $15 an hour parking after 30 minutes, $80 to charge my Rivian? I think not. Avoid these stations if you can, absolute robbery! $1.99 connection fee and $.50 a minute! And after you plug in you realize they are all on reduced power (15-30 miles per hour of charge) too late, you just lost $2 to find that out. Even if they were at full power, (150-300 miles per hour) 300 miles at $.50/min is $30 plus the $2 connection fee. Leave it to a casino to rip us off. I fear more predatory station owners will try the same tactics to cash in on the EV boom.“Securing Power” was the message we got while trying to charge at station 3 - waited for 6 minutes and nothing changed. Tried station 1 and got the same result. Extremely frustrating when your EV can’t charge. Had to find a different station.Four 125 kW chargers that don’t seem to be hooked up yet.$2 to connect and 50¢ per minute.  This is a rip off.  Avoid unless absolutely necessary. Also advertised as 120kwh and we only got 56kwh tops.",1.2
39863,45.767733,-84.733534,45.767681,-84.733597,14115,ChargePoint Charging Station,OPERATIONAL,"1080 S Nicolet St, Mackinaw City, MI 49701, USA","point_of_interest, establishment",5,5,"The charging station was slow and expensive. It worked at least but that's about the best thing I could say about this station. Unfortunately there are no other fast charges in the area for non-tesla cars. If you are there to gamble at the casino this might be convenient.RIPOFF!! 9/4/22 update: changed their pricing, now it's $1.99 to connect, .48/kwhr and $15 an hour parking after 30 minutes, $80 to charge my Rivian? I think not. Avoid these stations if you can, absolute robbery! $1.99 connection fee and $.50 a minute! And after you plug in you realize they are all on reduced power (15-30 miles per hour of charge) too late, you just lost $2 to find that out. Even if they were at full power, (150-300 miles per hour) 300 miles at $.50/min is $30 plus the $2 connection fee. Leave it to a casino to rip us off. I fear more predatory station owners will try the same tactics to cash in on the EV boom.“Securing Power” was the message we got while trying to charge at station 3 - waited for 6 minutes and nothing changed. Tried station 1 and got the same result. Extremely frustrating when your EV can’t charge. Had to find a different station.Four 125 kW chargers that don’t seem to be hooked up yet.$2 to connect and 50¢ per minute.  This is a rip off.  Avoid unless absolutely necessary. Also advertised as 120kwh and we only got 56kwh tops.",1.2
39864,45.767678,-84.733768,45.767681,-84.733597,14115,ChargePoint Charging Station,OPERATIONAL,"1080 S Nicolet St, Mackinaw City, MI 49701, USA","point_of_interest, establishment",5,5,"The charging station was slow and expensive. It worked at least but that's about the best thing I could say about this station. Unfortunately there are no other fast charges in the area for non-tesla cars. If you are there to gamble at the casino this might be convenient.RIPOFF!! 9/4/22 update: changed their pricing, now it's $1.99 to connect, .48/kwhr and $15 an hour parking after 30 minutes, $80 to charge my Rivian? I think not. Avoid these stations if you can, absolute robbery! $1.99 connection fee and $.50 a minute! And after you plug in you realize they are all on reduced power (15-30 miles per hour of charge) too late, you just lost $2 to find that out. Even if they were at full power, (150-300 miles per hour) 300 miles at $.50/min is $30 plus the $2 connection fee. Leave it to a casino to rip us off. I fear more predatory station owners will try the same tactics to cash in on the EV boom.“Securing Power” was the message we got while trying to charge at station 3 - waited for 6 minutes and nothing changed. Tried station 1 and got the same result. Extremely frustrating when your EV can’t charge. Had to find a different station.Four 125 kW chargers that don’t seem to be hooked up yet.$2 to connect and 50¢ per minute.  This is a rip off.  Avoid unless absolutely necessary. Also advertised as 120kwh and we only got 56kwh tops.",1.2
39865,45.767671,-84.733781,45.767681,-84.733597,14115,ChargePoint Charging Station,OPERATIONAL,"1080 S Nicolet St, Mackinaw City, MI 49701, USA","point_of_interest, establishment",5,5,"The charging station was slow and expensive. It worked at least but that's about the best thing I could say about this station. Unfortunately there are no other fast charges in the area for non-tesla cars. If you are there to gamble at the casino this might be convenient.RIPOFF!! 9/4/22 update: changed their pricing, now it's $1.99 to connect, .48/kwhr and $15 an hour parking after 30 minutes, $80 to charge my Rivian? I think not. Avoid these stations if you can, absolute robbery! $1.99 connection fee and $.50 a minute! And after you plug in you realize they are all on reduced power (15-30 miles per hour of charge) too late, you just lost $2 to find that out. Even if they were at full power, (150-300 miles per hour) 300 miles at $.50/min is $30 plus the $2 connection fee. Leave it to a casino to rip us off. I fear more predatory station owners will try the same tactics to cash in on the EV boom.“Securing Power” was the message we got while trying to charge at station 3 - waited for 6 minutes and nothing changed. Tried station 1 and got the same result. Extremely frustrating when your EV can’t charge. Had to find a different station.Four 125 kW chargers that don’t seem to be hooked up yet.$2 to connect and 50¢ per minute.  This is a rip off.  Avoid unless absolutely necessary. Also advertised as 120kwh and we only got 56kwh tops.",1.2
39876,33.605676,-114.606248,33.6056525,-114.606326,8346,ChargePoint Charging Station,OPERATIONAL,"876 W Donlon St, Blythe, CA 92225, USA","point_of_interest, establishment",3,3,"Honestly these ""fast charging"" by charge point are way too slow. If you have a vehicle that can actually do 150kwh+ charging i recommend electrify America stops as those get 350kwh. In my 2023 ioniq 5 limited it took 5 mins to add 2 miles ... Plan your route for electrify America charging stations or you will be stuck for so much time. Forgot to mention only one of the 2 fast chargers were working. ... Electrify America does 15 minutes 80% battery for me.Charge your battery here! Next to Dennys restaurant and a convenience store.Broken and not functioning. Homeless people in parking lot. Not safe!",2.6666666666666665
