query,name,lat,lng,rating,user_ratings_total,place_id,docid,rel
"42.2682, -83.7318",ChargePoint Charging Station,42.2687982,-83.7478285,5.0,1,ChIJJaL7aTGuPIgRLbia4HcdYlQ,198009,2
"42.2682, -83.7318",Blink Charging Station,42.273908,-83.7912147,0.0,0,ChIJg2NP87CxPIgRdypKKCvpsJQ,312394,2
"42.2682, -83.7318",Shell Recharge Charging Station,42.2612403,-83.7376507,0.0,0,ChIJqQt7wrSvPIgRmtuX4n1vkAQ,188119,2
"42.2682, -83.7318",ChargePoint Charging Station,42.2782194,-83.7479889,0.0,0,ChIJoUdRcjyuPIgRXbcFsHHtr4E,223009,1
"42.2682, -83.7318",ChargePoint Charging Station,42.2805837,-83.74776299999999,0.0,0,ChIJqaBDyD2uPIgRyHZGcOkTPFs,223038,1
"42.2682, -83.7318",ChargePoint Charging Station,42.197633,-83.700681,0.0,0,ChIJgR3RIr-lPIgR8GaOcGbQ3t8,164113,1
"42.3834, -83.1024",EVgo Charging Station,42.44542999999999,-83.11789,1.5,2,ChIJnUoejV7OJIgRh4KRbsMAP1o,225836,4
"42.3834, -83.1024",Tesla Supercharger,42.4453518,-83.117921,4.5,18,ChIJry_0DZDPJIgR3TbOJatR3hg,225836,4
"42.3834, -83.1024",Electric Vehicle Charging Station,42.3471254,-82.96416359999999,5.0,1,ChIJM2XAJWnVJIgRHt5xMKk0CLk,261230,4
"42.3834, -83.1024",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
"42.3834, -83.1024",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
"42.3834, -83.1024",Shell Recharge Charging Station,42.2798062,-83.2039506,3.3,4,ChIJV1VVsS00O4gRmG5AqfmCw-A,237795,3
"42.3834, -83.1024",ChargePoint Charging Station,42.3456649,-83.039748,1.0,4,ChIJX3JCkdbSJIgRktCXv2QEIJk,193714,3
"42.3834, -83.1024",ChargePoint Charging Station,42.329358,-83.0465045,0.0,0,ChIJ98TMNCUtO4gRSE1u_8R8mnM,120988,3
"42.3834, -83.1024",ChargePoint Charging Station,42.3598254,-83.06308949999999,2.0,2,ChIJKzeEkb3SJIgRxLPMj6ODFMU,173084,2
"42.3834, -83.1024",ChargePoint Charging Station,42.4882165,-83.146078,5.0,1,ChIJ4yWnKkLPJIgRcYWQbdKMO50,99879,2
"42.3834, -83.1024",ChargePoint Charging Station,42.3342835,-83.04618820000002,0.0,0,ChIJyRGGFy4tO4gRSKECR2Dmv_s,78476,2
"42.3834, -83.1024",ChargePoint Charging Station,42.3648931,-83.084758,0.0,0,ChIJ7YOp1mbNJIgR9zAq-epF4ew,213589,2
"42.3834, -83.1024",ChargePoint Charging Station,42.3311838,-83.0486875,0.0,0,ChIJaREKdDAtO4gRkDad-GDh8O0,88103,2
"42.3834, -83.1024",Electric Vehicle Charging Station,42.3347871,-83.06064250000001,4.4,10,ChIJlwi5TkgtO4gRweh9UNcPYtU,40603,1
"42.3834, -83.1024",ChargePoint Charging Station,42.337812,-83.06840419999999,3.5,2,ChIJA07HdlItO4gR8oxzlVyDNV4,235954,1
"42.3834, -83.1024",ChargePoint Charging Station,42.3692773,-83.07385939999999,0.0,0,ChIJt5z0hpzSJIgRexeu5bfly7A,78488,1
"42.3834, -83.1024",ChargePoint Charging Station,42.3575257,-83.0631741,0.0,0,ChIJNfuPJrzSJIgR773T5RIAS08,64730,1
"42.2283, -83.7777",Electrify America Charging Station,42.229493,-83.6492643,3.7,38,ChIJxRal65CoPIgR4ke6WJkQ6N8,145371,4
"42.2283, -83.7777",EVgo Charging Station,42.244709,-83.738976,4.2,9,ChIJ94zis7-vPIgRt5PBPVivWww,228549,4
"42.2283, -83.7777",Tesla Supercharger,42.241125,-83.766522,4.5,93,ChIJfaDI2iKxPIgRj5ZJpZ6zWIM,102221,4
"42.2283, -83.7777",Tesla Supercharger,42.23278930000001,-83.6785266,4.3,14,ChIJwWYuDSipPIgRLN6Mo7lsc78,237632,4
"42.2283, -83.7777",Shell Recharge Charging Station,42.2863464,-83.842995,2.0,1,ChIJYwJiwTWxPIgRF1pZfzDcb68,164341,4
"42.2283, -83.7777",ChargePoint Charging Station,42.2507427,-83.66150710000001,5.0,1,ChIJ49PRf9uoPIgR18ZqdfeOZyo,202411,3
"42.2283, -83.7777",ChargePoint Charging Station,42.2405142,-83.7660396,2.7,9,ChIJHf5ykx6wPIgRFV0iZ2LL9rQ,102221,3
"42.2283, -83.7777",ChargePoint Charging Station,42.283862,-83.809496,0.0,0,ChIJleGocAuxPIgRMwQ_UkcuOm4,44287,3
"42.2283, -83.7777",ChargePoint Charging Station,42.32176,-83.70742299999999,4.0,1,ChIJA0iYsUesPIgRdgwonzG2-oI,235554,3
"42.2283, -83.7777",ZEF Energy Charging Station,42.2263103,-83.62309309999999,0.0,0,ChIJ4cytJnCoPIgR0gJrxhuDzq4,261477,3
"42.2283, -83.7777",EV Connect Charging Station,42.3280837,-83.8706442,5.0,1,ChIJ6e-rhT-0PIgRb6GWgTkZMu0,216274,2
"42.2283, -83.7777",Electric Vehicle Charging Station,42.0979746,-83.6758041,5.0,2,ChIJgyGTFH-hPIgRLRhkXC-4Z_A,326691,2
"42.2283, -83.7777",ChargePoint Charging Station,42.2687982,-83.7478285,5.0,1,ChIJJaL7aTGuPIgRLbia4HcdYlQ,198009,2
"42.2283, -83.7777",Blink Charging Station,42.273908,-83.7912147,0.0,0,ChIJg2NP87CxPIgRdypKKCvpsJQ,312394,2
"42.2283, -83.7777",Shell Recharge Charging Station,42.2612403,-83.7376507,0.0,0,ChIJqQt7wrSvPIgRmtuX4n1vkAQ,188119,2
"42.2283, -83.7777",ChargePoint Charging Station,42.2782194,-83.7479889,0.0,0,ChIJoUdRcjyuPIgRXbcFsHHtr4E,223009,1
"42.2283, -83.7777",ChargePoint Charging Station,42.2805837,-83.74776299999999,0.0,0,ChIJqaBDyD2uPIgRyHZGcOkTPFs,223038,1
"42.2283, -83.7777",ChargePoint Charging Station,42.197633,-83.700681,0.0,0,ChIJgR3RIr-lPIgR8GaOcGbQ3t8,164113,1
"42.3102, -83.2017",EVgo Charging Station,42.3809656,-83.3342232,2.5,6,ChIJh4A0Zp60JIgRFfB7fa5UwAs,255438,5
"42.3102, -83.2017",Tesla Supercharger,42.379388,-83.32953499999999,4.3,112,ChIJn6I0TZ-0JIgRW0E1pZh37w4,102229,4
"42.3102, -83.2017",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,4
"42.3102, -83.2017",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
"42.3102, -83.2017",ChargePoint Charging Station,42.3698623,-83.3725039,3.3,6,ChIJj1rL8yWzJIgRELkcaBm4ueM,149830,3
"42.3102, -83.2017",Shell Recharge Charging Station,42.2798062,-83.2039506,3.3,4,ChIJV1VVsS00O4gRmG5AqfmCw-A,237795,3
"42.3102, -83.2017",ChargePoint Charging Station,42.3456649,-83.039748,1.0,4,ChIJX3JCkdbSJIgRktCXv2QEIJk,193714,3
"42.3102, -83.2017",ChargePoint Charging Station,42.329358,-83.0465045,0.0,0,ChIJ98TMNCUtO4gRSE1u_8R8mnM,120988,3
"42.3102, -83.2017",ChargePoint Charging Station,42.3598254,-83.06308949999999,2.0,2,ChIJKzeEkb3SJIgRxLPMj6ODFMU,173084,2
"42.3102, -83.2017",ChargePoint Charging Station,42.3342835,-83.04618820000002,0.0,0,ChIJyRGGFy4tO4gRSKECR2Dmv_s,78476,2
"42.3102, -83.2017",ChargePoint Charging Station,42.3648931,-83.084758,0.0,0,ChIJ7YOp1mbNJIgR9zAq-epF4ew,213589,2
"42.3102, -83.2017",ChargePoint Charging Station,42.3311838,-83.0486875,0.0,0,ChIJaREKdDAtO4gRkDad-GDh8O0,88103,2
"42.3102, -83.2017",Electric Vehicle Charging Station,42.3347871,-83.06064250000001,4.4,10,ChIJlwi5TkgtO4gRweh9UNcPYtU,40603,1
"42.3102, -83.2017",ChargePoint Charging Station,42.337812,-83.06840419999999,3.5,2,ChIJA07HdlItO4gR8oxzlVyDNV4,235954,1
"42.3102, -83.2017",ChargePoint Charging Station,42.3692773,-83.07385939999999,0.0,0,ChIJt5z0hpzSJIgRexeu5bfly7A,78488,1
"42.3102, -83.2017",ChargePoint Charging Station,42.1857934,-83.1857715,0.0,0,ChIJfSmaXOc5O4gRbwyr40kU_GA,88560,1
"42.262557, -85.660370",ChargePoint Charging Station,42.296293,-85.65858999999999,4.4,5,ChIJqX40CWx3F4gREKnRlFWEg-A,170467,5
"42.262557, -85.660370",Electrify America Charging Station,42.21414679999999,-85.5882134,4.5,28,ChIJW_CVcGqfF4gRlGLYzjbh1ac,121727,4
"42.262557, -85.660370",Tesla Supercharger,42.2440141,-85.5875768,3.9,48,ChIJf2ho6iOdF4gR_ys087Ru4bo,194061,4
"42.262557, -85.660370",ChargePoint Charging Station,42.2674193,-85.6647929,1.0,1,ChIJ9Yvv5N12F4gRL6gdu-70dXI,173463,4
"42.262557, -85.660370",ChargePoint Charging Station,42.2909849,-85.5903807,5.0,1,ChIJJ1Rj7EKdF4gRDgKqf7O4WWQ,226660,4
"42.262557, -85.660370",ChargePoint Charging Station,42.2015268,-85.5902555,5.0,3,ChIJeTW7jzqeF4gRYx8uJ80DPM4,195846,4
"42.262557, -85.660370",ChargePoint Charging Station,42.278598,-85.61779059999999,0.0,0,ChIJh-ZyJs93F4gRtKW8lSHSo-Q,217210,3
"42.262557, -85.660370",ChargePoint Charging Station,42.284154,-85.61308799999999,0.0,0,ChIJS6wIycR3F4gRoPkA7Z52mOw,217213,3
"42.262557, -85.660370",ChargePoint Charging Station,42.2877945,-85.5996921,0.0,0,ChIJV-Av_2CdF4gRQZpSjWJoPJk,217221,3
"42.262557, -85.660370",ChargePoint Charging Station,42.19889000000001,-85.54352,0.0,0,ChIJ_bCqLuaeF4gRmqOjBeF3Gn4,221559,3
"42.262557, -85.660370",ChargePoint Charging Station,42.3046409,-85.645943,0.0,0,ChIJYQjN4nh3F4gR6QvtEYlhcYc,211826,2
"42.262557, -85.660370",ChargePoint Charging Station,42.307166,-85.642775,0.0,0,ChIJZ55t74F3F4gRWO01E71j_pU,211825,2
"42.262557, -85.660370",ChargePoint Charging Station,42.2036246,-85.58730899999999,0.0,0,ChIJ31SV1TueF4gRHor6mTIawxs,236929,2
"42.262557, -85.660370",ChargePoint Charging Station,42.257788,-85.549473,0.0,0,ChIJ0zxNOEWcF4gRYOsoMK0c0aU,152050,2
"42.262557, -85.660370",Electric Vehicle Charging Station,42.2389398,-85.6891812,4.5,2,ChIJmeYkVhVxF4gR2FULYwn0ILk,233038,1
"42.262557, -85.660370",Blink Charging Station,42.27130469999999,-85.63878410000001,0.0,0,ChIJVVWVrVR2F4gR8S6bNFJCQUo,309661,1
"42.262557, -85.660370",EV Connect Charging Station,42.22154159999999,-85.5899808,0.0,0,ChIJVVUVzw-eF4gRmjF2cvBU-cI,321507,1
"42.262557, -85.660370",Electric Vehicle Charging Station,42.22538,-85.6829638,4.8,4,ChIJWSxMxwd0F4gRNJylDVcmn1k,214662,1
"42.3336, -83.6891",Electrify America Charging Station,42.229493,-83.6492643,3.7,38,ChIJxRal65CoPIgR4ke6WJkQ6N8,145371,4
"42.3336, -83.6891",EVgo Charging Station,42.244709,-83.738976,4.2,9,ChIJ94zis7-vPIgRt5PBPVivWww,228549,4
"42.3336, -83.6891",Tesla Supercharger,42.241125,-83.766522,4.5,93,ChIJfaDI2iKxPIgRj5ZJpZ6zWIM,102221,4
"42.3336, -83.6891",Tesla Supercharger,42.23278930000001,-83.6785266,4.3,14,ChIJwWYuDSipPIgRLN6Mo7lsc78,237632,4
"42.3336, -83.6891",Shell Recharge Charging Station,42.2863464,-83.842995,2.0,1,ChIJYwJiwTWxPIgRF1pZfzDcb68,164341,4
"42.3336, -83.6891",ChargePoint Charging Station,42.2507427,-83.66150710000001,5.0,1,ChIJ49PRf9uoPIgR18ZqdfeOZyo,202411,3
"42.3336, -83.6891",ChargePoint Charging Station,42.2405142,-83.7660396,2.7,9,ChIJHf5ykx6wPIgRFV0iZ2LL9rQ,102221,3
"42.3336, -83.6891",ChargePoint Charging Station,42.379033,-83.75906599999999,4.5,4,ChIJ_32B91StPIgRgIFlgaR-x_I,191538,3
"42.3336, -83.6891",ChargePoint Charging Station,42.283862,-83.809496,0.0,0,ChIJleGocAuxPIgRMwQ_UkcuOm4,44287,3
"42.3336, -83.6891",ChargePoint Charging Station,42.32176,-83.70742299999999,4.0,1,ChIJA0iYsUesPIgRdgwonzG2-oI,235554,3
"42.3336, -83.6891",ZEF Energy Charging Station,42.2263103,-83.62309309999999,0.0,0,ChIJ4cytJnCoPIgR0gJrxhuDzq4,261477,2
"42.3336, -83.6891",EV Connect Charging Station,42.3280837,-83.8706442,5.0,1,ChIJ6e-rhT-0PIgRb6GWgTkZMu0,216274,2
"42.3336, -83.6891",ChargePoint Charging Station,42.2687982,-83.7478285,5.0,1,ChIJJaL7aTGuPIgRLbia4HcdYlQ,198009,2
"42.3336, -83.6891",Blink Charging Station,42.273908,-83.7912147,0.0,0,ChIJg2NP87CxPIgRdypKKCvpsJQ,312394,2
"42.3336, -83.6891",Shell Recharge Charging Station,42.2612403,-83.7376507,0.0,0,ChIJqQt7wrSvPIgRmtuX4n1vkAQ,188119,2
"42.3336, -83.6891",ChargePoint Charging Station,42.2782194,-83.7479889,0.0,0,ChIJoUdRcjyuPIgRXbcFsHHtr4E,223009,1
"42.3336, -83.6891",ChargePoint Charging Station,42.2805837,-83.74776299999999,0.0,0,ChIJqaBDyD2uPIgRyHZGcOkTPFs,223038,1
"42.279498, -83.782889",Electrify America Charging Station,42.229493,-83.6492643,3.7,38,ChIJxRal65CoPIgR4ke6WJkQ6N8,145371,4
"42.279498, -83.782889",EVgo Charging Station,42.244709,-83.738976,4.2,9,ChIJ94zis7-vPIgRt5PBPVivWww,228549,4
"42.279498, -83.782889",Tesla Supercharger,42.241125,-83.766522,4.5,93,ChIJfaDI2iKxPIgRj5ZJpZ6zWIM,102221,4
"42.279498, -83.782889",Tesla Supercharger,42.23278930000001,-83.6785266,4.3,14,ChIJwWYuDSipPIgRLN6Mo7lsc78,237632,4
"42.279498, -83.782889",Shell Recharge Charging Station,42.2863464,-83.842995,2.0,1,ChIJYwJiwTWxPIgRF1pZfzDcb68,164341,4
"42.279498, -83.782889",ChargePoint Charging Station,42.2507427,-83.66150710000001,5.0,1,ChIJ49PRf9uoPIgR18ZqdfeOZyo,202411,3
"42.279498, -83.782889",ChargePoint Charging Station,42.2405142,-83.7660396,2.7,9,ChIJHf5ykx6wPIgRFV0iZ2LL9rQ,102221,3
"42.279498, -83.782889",ChargePoint Charging Station,42.379033,-83.75906599999999,4.5,4,ChIJ_32B91StPIgRgIFlgaR-x_I,191538,3
"42.279498, -83.782889",ChargePoint Charging Station,42.283862,-83.809496,0.0,0,ChIJleGocAuxPIgRMwQ_UkcuOm4,44287,3
"42.279498, -83.782889",ChargePoint Charging Station,42.32176,-83.70742299999999,4.0,1,ChIJA0iYsUesPIgRdgwonzG2-oI,235554,3
"42.279498, -83.782889",ZEF Energy Charging Station,42.2263103,-83.62309309999999,0.0,0,ChIJ4cytJnCoPIgR0gJrxhuDzq4,261477,2
"42.279498, -83.782889",EV Connect Charging Station,42.3280837,-83.8706442,5.0,1,ChIJ6e-rhT-0PIgRb6GWgTkZMu0,216274,2
"42.279498, -83.782889",ChargePoint Charging Station,42.2687982,-83.7478285,5.0,1,ChIJJaL7aTGuPIgRLbia4HcdYlQ,198009,2
"42.279498, -83.782889",Blink Charging Station,42.273908,-83.7912147,0.0,0,ChIJg2NP87CxPIgRdypKKCvpsJQ,312394,2
"42.279498, -83.782889",Shell Recharge Charging Station,42.2612403,-83.7376507,0.0,0,ChIJqQt7wrSvPIgRmtuX4n1vkAQ,188119,2
"42.279498, -83.782889",ChargePoint Charging Station,42.2782194,-83.7479889,0.0,0,ChIJoUdRcjyuPIgRXbcFsHHtr4E,223009,1
"42.279498, -83.782889",ChargePoint Charging Station,42.2805837,-83.74776299999999,0.0,0,ChIJqaBDyD2uPIgRyHZGcOkTPFs,223038,1
"42.279498, -83.782889",ChargePoint Charging Station,42.197633,-83.700681,0.0,0,ChIJgR3RIr-lPIgR8GaOcGbQ3t8,164113,1
"42.335488, -83.053426",Electric Vehicle Charging Station,42.3471254,-82.96416359999999,5.0,1,ChIJM2XAJWnVJIgRHt5xMKk0CLk,261230,4
"42.335488, -83.053426",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
"42.335488, -83.053426",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
"42.335488, -83.053426",ChargePoint Charging Station,42.3456649,-83.039748,1.0,4,ChIJX3JCkdbSJIgRktCXv2QEIJk,193714,2
"42.335488, -83.053426",ChargePoint Charging Station,42.329358,-83.0465045,0.0,0,ChIJ98TMNCUtO4gRSE1u_8R8mnM,120988,2
"42.335488, -83.053426",ChargePoint Charging Station,42.3598254,-83.06308949999999,2.0,2,ChIJKzeEkb3SJIgRxLPMj6ODFMU,173084,2
"42.335488, -83.053426",ChargePoint Charging Station,42.3342835,-83.04618820000002,0.0,0,ChIJyRGGFy4tO4gRSKECR2Dmv_s,78476,2
"42.335488, -83.053426",ChargePoint Charging Station,42.3648931,-83.084758,0.0,0,ChIJ7YOp1mbNJIgR9zAq-epF4ew,213589,2
"42.335488, -83.053426",ChargePoint Charging Station,42.3311838,-83.0486875,0.0,0,ChIJaREKdDAtO4gRkDad-GDh8O0,88103,1
"42.335488, -83.053426",Electric Vehicle Charging Station,42.3347871,-83.06064250000001,4.4,10,ChIJlwi5TkgtO4gRweh9UNcPYtU,40603,1
"42.335488, -83.053426",ChargePoint Charging Station,42.337812,-83.06840419999999,3.5,2,ChIJA07HdlItO4gR8oxzlVyDNV4,235954,1
"42.3297, -83.0412",Electric Vehicle Charging Station,42.3471254,-82.96416359999999,5.0,1,ChIJM2XAJWnVJIgRHt5xMKk0CLk,261230,4
"42.3297, -83.0412",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
"42.3297, -83.0412",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
"42.3297, -83.0412",ChargePoint Charging Station,42.3456649,-83.039748,1.0,4,ChIJX3JCkdbSJIgRktCXv2QEIJk,193714,2
"42.3297, -83.0412",ChargePoint Charging Station,42.329358,-83.0465045,0.0,0,ChIJ98TMNCUtO4gRSE1u_8R8mnM,120988,2
"42.3297, -83.0412",ChargePoint Charging Station,42.3598254,-83.06308949999999,2.0,2,ChIJKzeEkb3SJIgRxLPMj6ODFMU,173084,2
"42.3297, -83.0412",ChargePoint Charging Station,42.3342835,-83.04618820000002,0.0,0,ChIJyRGGFy4tO4gRSKECR2Dmv_s,78476,2
"42.3297, -83.0412",ChargePoint Charging Station,42.3648931,-83.084758,0.0,0,ChIJ7YOp1mbNJIgR9zAq-epF4ew,213589,2
"42.3297, -83.0412",ChargePoint Charging Station,42.3311838,-83.0486875,0.0,0,ChIJaREKdDAtO4gRkDad-GDh8O0,88103,1
"42.3297, -83.0412",Electric Vehicle Charging Station,42.3347871,-83.06064250000001,4.4,10,ChIJlwi5TkgtO4gRweh9UNcPYtU,40603,1
"42.3297, -83.0412",ChargePoint Charging Station,42.337812,-83.06840419999999,3.5,2,ChIJA07HdlItO4gR8oxzlVyDNV4,235954,1
"42.337154, -83.051540",Electric Vehicle Charging Station,42.3471254,-82.96416359999999,5.0,1,ChIJM2XAJWnVJIgRHt5xMKk0CLk,261230,4
"42.337154, -83.051540",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
"42.337154, -83.051540",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
"42.337154, -83.051540",ChargePoint Charging Station,42.3456649,-83.039748,1.0,4,ChIJX3JCkdbSJIgRktCXv2QEIJk,193714,2
"42.337154, -83.051540",ChargePoint Charging Station,42.329358,-83.0465045,0.0,0,ChIJ98TMNCUtO4gRSE1u_8R8mnM,120988,2
"42.337154, -83.051540",ChargePoint Charging Station,42.3598254,-83.06308949999999,2.0,2,ChIJKzeEkb3SJIgRxLPMj6ODFMU,173084,2
"42.337154, -83.051540",ChargePoint Charging Station,42.3342835,-83.04618820000002,0.0,0,ChIJyRGGFy4tO4gRSKECR2Dmv_s,78476,2
"42.337154, -83.051540",ChargePoint Charging Station,42.3648931,-83.084758,0.0,0,ChIJ7YOp1mbNJIgR9zAq-epF4ew,213589,2
"42.337154, -83.051540",ChargePoint Charging Station,42.3311838,-83.0486875,0.0,0,ChIJaREKdDAtO4gRkDad-GDh8O0,88103,1
"42.337154, -83.051540",Electric Vehicle Charging Station,42.3347871,-83.06064250000001,4.4,10,ChIJlwi5TkgtO4gRweh9UNcPYtU,40603,1
"42.337154, -83.051540",ChargePoint Charging Station,42.337812,-83.06840419999999,3.5,2,ChIJA07HdlItO4gR8oxzlVyDNV4,235954,1
"42.609051, -82.994878",EVgo Charging Station,42.51069469999999,-83.04811509999999,3.6,5,ChIJc64skZHaJIgRKD9ZWonEHD0,228109,5
"42.609051, -82.994878",Electrify America Charging Station Meijer,42.5222097,-82.90676119999999,3.2,17,ChIJiQ6YtQPZJIgRZ6qNkEdV-gM,102234,4
"42.609051, -82.994878",ChargePoint Charging Station,42.563149,-83.146878,3.7,11,ChIJ2wkjuxXEJIgRj5uwWDxjq7g,167139,4
"42.609051, -82.994878",Volta Charging Station,42.6272246,-82.9436936,0.0,0,ChIJDTrq4cnfJIgRbutP6DQvNe4,311932,4
"42.609051, -82.994878",Electric Vehicle Charging Station,42.5776998,-83.14888859999999,5.0,3,ChIJh-139MLFJIgRKpMb7yEzXgs,216343,4
"42.609051, -82.994878",Nissan Charging Station,42.5531692,-83.1751321,0.0,0,ChIJmQExrZrGJIgRwwArRKHPsb0,44299,4
"42.609051, -82.994878",ChargePoint Charging Station,42.6714,-82.987073,0.0,0,ChIJTQd6d8ngJIgRMMx8wnmTvE8,236024,3
"42.609051, -82.994878",ChargePoint Charging Station,42.5090319,-83.0487965,4.3,8,ChIJK3Lc14_aJIgRdYbEfSOG6Rw,86982,3
"42.609051, -82.994878",ChargePoint Charging Station,42.507497,-82.976273,5.0,1,ChIJDbdn4-vZJIgR0mF7jSnCMuo,211952,3
"42.609051, -82.994878",ChargePoint Charging Station,42.4882165,-83.146078,5.0,1,ChIJ4yWnKkLPJIgRcYWQbdKMO50,99879,3
"42.609051, -82.994878",ChargePoint Charging Station,42.626448,-82.99209599999999,0.0,0,ChIJJ2FP63XeJIgRmseCWytsxvc,221210,3
"42.609051, -82.994878",ChargePoint Charging Station,42.4860224,-83.1479236,0.0,0,ChIJ3cK8KUHPJIgRiPlqwRs7S7c,99878,2
"42.609051, -82.994878",ChargePoint Charging Station,42.522916,-82.98625899999999,0.0,0,ChIJl91WjIXZJIgRxdo2mcGom9A,149211,2
"42.609051, -82.994878",ChargePoint Charging Station,42.47984049999999,-82.9897009,0.0,0,ChIJ4ZVcaEzXJIgRNFPlC4D7y5c,99489,2
"42.609051, -82.994878",ChargePoint Charging Station,42.5567218,-83.17288169999999,0.0,0,ChIJJ764tJvGJIgRs0JUdgXLYI8,117856,1
"42.609051, -82.994878",Electric Vehicle Charging Station,42.5491223,-83.13167589999999,0.0,0,ChIJibqbliHFJIgRSKjo56tFU3I,163960,1
"42.609051, -82.994878",Electric Vehicle Charging Station,42.59057929999999,-83.1282308,5.0,1,ChIJl-0NSUTDJIgR76K_8Nbyz34,216345,1
"42.609051, -82.994878",ChargePoint Charging Station,42.5981864,-82.87934109999999,0.0,0,ChIJJYqGRfEgJYgRYuyUqu22-P4,47326,1
"42.3085, -83.6940",Electrify America Charging Station,42.229493,-83.6492643,3.7,38,ChIJxRal65CoPIgR4ke6WJkQ6N8,145371,4
"42.3085, -83.6940",EVgo Charging Station,42.244709,-83.738976,4.2,9,ChIJ94zis7-vPIgRt5PBPVivWww,228549,4
"42.3085, -83.6940",Tesla Supercharger,42.241125,-83.766522,4.5,93,ChIJfaDI2iKxPIgRj5ZJpZ6zWIM,102221,4
"42.3085, -83.6940",Tesla Supercharger,42.23278930000001,-83.6785266,4.3,14,ChIJwWYuDSipPIgRLN6Mo7lsc78,237632,4
"42.3085, -83.6940",Shell Recharge Charging Station,42.2863464,-83.842995,2.0,1,ChIJYwJiwTWxPIgRF1pZfzDcb68,164341,4
"42.3085, -83.6940",ChargePoint Charging Station,42.2507427,-83.66150710000001,5.0,1,ChIJ49PRf9uoPIgR18ZqdfeOZyo,202411,3
"42.3085, -83.6940",ChargePoint Charging Station,42.2405142,-83.7660396,2.7,9,ChIJHf5ykx6wPIgRFV0iZ2LL9rQ,102221,3
"42.3085, -83.6940",ChargePoint Charging Station,42.379033,-83.75906599999999,4.5,4,ChIJ_32B91StPIgRgIFlgaR-x_I,191538,3
"42.3085, -83.6940",ChargePoint Charging Station,42.283862,-83.809496,0.0,0,ChIJleGocAuxPIgRMwQ_UkcuOm4,44287,3
"42.3085, -83.6940",ChargePoint Charging Station,42.32176,-83.70742299999999,4.0,1,ChIJA0iYsUesPIgRdgwonzG2-oI,235554,3
"42.3085, -83.6940",ZEF Energy Charging Station,42.2263103,-83.62309309999999,0.0,0,ChIJ4cytJnCoPIgR0gJrxhuDzq4,261477,2
"42.3085, -83.6940",EV Connect Charging Station,42.3280837,-83.8706442,5.0,1,ChIJ6e-rhT-0PIgRb6GWgTkZMu0,216274,2
"42.3085, -83.6940",ChargePoint Charging Station,42.2687982,-83.7478285,5.0,1,ChIJJaL7aTGuPIgRLbia4HcdYlQ,198009,2
"42.3085, -83.6940",Blink Charging Station,42.273908,-83.7912147,0.0,0,ChIJg2NP87CxPIgRdypKKCvpsJQ,312394,2
"42.3085, -83.6940",Shell Recharge Charging Station,42.2612403,-83.7376507,0.0,0,ChIJqQt7wrSvPIgRmtuX4n1vkAQ,188119,2
"42.3085, -83.6940",ChargePoint Charging Station,42.2782194,-83.7479889,0.0,0,ChIJoUdRcjyuPIgRXbcFsHHtr4E,223009,1
"42.3085, -83.6940",ChargePoint Charging Station,42.2805837,-83.74776299999999,0.0,0,ChIJqaBDyD2uPIgRyHZGcOkTPFs,223038,1
"42.3085, -83.6940",ChargePoint Charging Station,42.197633,-83.700681,0.0,0,ChIJgR3RIr-lPIgR8GaOcGbQ3t8,164113,1
"42.312537, -83.215984",EVgo Charging Station,42.3809656,-83.3342232,2.5,6,ChIJh4A0Zp60JIgRFfB7fa5UwAs,255438,5
"42.312537, -83.215984",Tesla Supercharger,42.379388,-83.32953499999999,4.3,112,ChIJn6I0TZ-0JIgRW0E1pZh37w4,102229,4
"42.312537, -83.215984",Tesla Supercharger,42.4453518,-83.117921,4.5,18,ChIJry_0DZDPJIgR3TbOJatR3hg,225836,4
"42.312537, -83.215984",EVgo Charging Station,42.44542999999999,-83.11789,1.5,2,ChIJnUoejV7OJIgRh4KRbsMAP1o,225836,4
"42.312537, -83.215984",Red E Charging Station,42.36316,-83.09436,5.0,2,ChIJL26J5GnNJIgRJjf7Tx-45Mc,233096,3
"42.312537, -83.215984",ChargePoint Charging Station,42.334755,-83.056015,3.5,4,ChIJl0TgQTYtO4gREqT9NLzh_HI,145077,3
